"ad_type","ts","t","clicks","imps","rpc","rpi","total_rev"
"cat_toys",2019-04-26 01:00:00,90,11416,0,0.172500119404019,NA,1969.26
"cat_toys",2019-04-26 02:00:00,91,12040,360350,0.158026312630387,0.00527997779936173,1902.64
"cat_toys",2019-04-26 03:00:00,92,3260,0,0.168264125415299,NA,548.54
"cat_toys",2019-04-26 04:00:00,93,2238,70710,0,0,0
"cat_toys",2019-04-26 05:00:00,94,5684,48770,0.0852267985011633,0.00993295058437564,484.43
"cat_toys",2019-04-26 06:00:00,95,0,40060,NA,NA,NA
"cat_toys",2019-04-26 07:00:00,96,0,31500,NA,NA,NA
"cat_toys",2019-04-26 08:00:00,97,0,0,NA,NA,NA
"cat_toys",2019-04-26 09:00:00,98,0,133350,NA,NA,NA
"cat_toys",2019-04-26 10:00:00,99,0,44800,NA,NA,NA
"cat_toys",2019-04-26 11:00:00,100,2233,0,0.14967371472718,NA,334.22
"cat_toys",2019-04-26 12:00:00,101,4265,186020,0.248676723645894,0.00570159122674981,1060.61
"cat_toys",2019-04-26 13:00:00,102,6603,53080,0.0590863773682489,0.00735022607385079,390.15
"cat_toys",2019-04-26 14:00:00,103,9161,0,0.196867921739115,NA,1803.51
"cat_toys",2019-04-26 15:00:00,104,8679,94050,0.0967425621006561,0.00892748538011696,839.63
"cat_toys",2019-04-26 16:00:00,105,13234,155770,0.24257398804751,0.0206087179816396,3210.22
"cat_toys",2019-04-26 17:00:00,106,15941,293940,0.314658278968399,0.0170646050214329,5015.97
"cat_toys",2019-04-26 18:00:00,107,16784,292520,0.145418852479346,0.00834373718036374,2440.71
"cat_toys",2019-04-26 19:00:00,108,10955,183130,0.195558286085024,0.0116984655709059,2142.34
"cat_toys",2019-04-26 20:00:00,109,19331,9040,0.209882368443373,0.448809734513274,4057.24
"cat_toys",2019-04-26 21:00:00,110,19364,172870,0.235320643690091,0.0263594030196101,4556.75
"cat_toys",2019-04-26 22:00:00,111,15055,155580,0.21723129566718,0.0210208252988816,3270.42
"cat_toys",2019-04-26 23:00:00,112,12894,8690,0.0900387718388294,0.133597238204833,1160.96
"cat_toys",2019-04-27 00:00:00,113,10207,206090,0.0830239678181202,0.00411194138483187,847.43
"cat_toys",2019-04-27 01:00:00,114,13403,122450,0.0873128106897415,0.00955696202531646,1170.25
"cat_toys",2019-04-27 02:00:00,115,8604,168460,0.188132875566597,0.00960880921286952,1618.7
"cat_toys",2019-04-27 03:00:00,116,2553,126130,0.149873517352049,0.00303361611036232,382.63
"cat_toys",2019-04-27 04:00:00,117,335,0,0,NA,0
"cat_toys",2019-04-27 05:00:00,118,789,0,0.142370430062079,NA,112.33
"cat_toys",2019-04-27 06:00:00,119,0,7610,NA,NA,NA
"cat_toys",2019-04-27 07:00:00,120,0,25490,NA,NA,NA
"cat_toys",2019-04-27 08:00:00,121,0,0,NA,NA,NA
"cat_toys",2019-04-27 09:00:00,122,1784,0,0.0866257323536225,NA,154.54
"cat_toys",2019-04-27 10:00:00,123,977,93930,0.0635021113177765,0.000660491855637177,62.04
"cat_toys",2019-04-27 11:00:00,124,217,119190,0.113899562979412,0.000207399949660206,24.72
"cat_toys",2019-04-27 12:00:00,125,8154,69150,0.215940378195386,0.0254631959508315,1760.78
"cat_toys",2019-04-27 13:00:00,126,5108,0,0.168537072039708,NA,860.89
"cat_toys",2019-04-27 14:00:00,127,5659,8410,0.16551101812218,0.111370986920333,936.63
"cat_toys",2019-04-27 15:00:00,128,9160,7550,0.255152493651894,0.309562913907285,2337.2
"cat_toys",2019-04-27 16:00:00,129,14082,80540,0.148127969119062,0.0258994288552272,2085.94
"cat_toys",2019-04-27 17:00:00,130,15417,134030,0.28942813109509,0.0332918749533686,4462.11
"cat_toys",2019-04-27 18:00:00,131,19420,336480,0.218009136815073,0.0125824417498811,4233.74
"cat_toys",2019-04-27 19:00:00,132,17401,293680,0.258592825078361,0.0153220171615364,4499.77
"cat_toys",2019-04-27 20:00:00,133,15419,221590,0.224820916190277,0.0156438016155964,3466.51
"cat_toys",2019-04-27 21:00:00,134,13210,301410,0.210747884712621,0.00923652168143061,2783.98
"cat_toys",2019-04-27 22:00:00,135,16133,387040,0.234538595125879,0.00977627635386523,3783.81
"cat_toys",2019-04-27 23:00:00,136,12261,243020,0.0824921380522795,0.00416196197843799,1011.44
"cat_toys",2019-04-28 00:00:00,137,12714,186100,0.146392590202529,0.0100012896292316,1861.24
"cat_toys",2019-04-28 01:00:00,138,9059,247980,0.124278463939329,0.00454004355189935,1125.84
"cat_toys",2019-04-28 02:00:00,139,6337,40310,0.0459326674949544,0.00722103696353262,291.08
"cat_toys",2019-04-28 03:00:00,140,4653,71930,0.127448257799279,0.00824440428194077,593.02
"cat_toys",2019-04-28 04:00:00,141,5344,0,0.102822388938859,NA,549.48
"cat_toys",2019-04-28 05:00:00,142,1215,150690,0.0818749607936622,0.00066016324905435,99.48
"cat_toys",2019-04-28 06:00:00,143,0,0,NA,NA,NA
"cat_toys",2019-04-28 07:00:00,144,0,71280,NA,NA,NA
"cat_toys",2019-04-28 08:00:00,145,120,0,0.083965448483919,NA,10.08
"cat_toys",2019-04-28 09:00:00,146,0,0,NA,NA,NA
"cat_toys",2019-04-28 10:00:00,147,831,191990,0.0953761279045975,0.000412834001770926,79.26
"cat_toys",2019-04-28 11:00:00,148,3406,0,0.211474593487891,NA,720.28
"cat_toys",2019-04-28 12:00:00,149,3274,99920,0.134590282904332,0.00441002802241793,440.65
"cat_toys",2019-04-28 13:00:00,150,3740,310490,0.26883814308797,0.00323826854327031,1005.45
"cat_toys",2019-04-28 14:00:00,151,8173,138320,0.125695041941184,0.00742705320994795,1027.31
"cat_toys",2019-04-28 15:00:00,152,7425,21300,0.199447595376679,0.0695258215962441,1480.9
"cat_toys",2019-04-28 16:00:00,153,13751,39820,0.220117461916062,0.07601305876444,3026.84
"cat_toys",2019-04-28 17:00:00,154,17307,151030,0.25887085975762,0.0296648348010329,4480.28
"cat_toys",2019-04-28 18:00:00,155,15789,223310,0.265110964282644,0.0187445255474453,4185.84
"cat_toys",2019-04-28 19:00:00,156,16561,0,0.296120852247912,NA,4904.06
"cat_toys",2019-04-28 20:00:00,157,18208,178350,0.289525458304078,0.029558059994393,5271.68
"cat_toys",2019-04-28 21:00:00,158,14751,95460,0.195944717413192,0.0302784412319296,2890.38
"cat_toys",2019-04-28 22:00:00,159,15364,219940,0.239297100068554,0.016716195325998,3676.56
"cat_toys",2019-04-28 23:00:00,160,10999,199780,0.166539973605799,0.00916893582941235,1831.77
"cat_toys",2019-04-29 00:00:00,161,13932,186490,0.158902536052634,0.0118710386615904,2213.83
"cat_toys",2019-04-29 01:00:00,162,10212,145150,0.176279140635293,0.0124020668274199,1800.16
"cat_toys",2019-04-29 02:00:00,163,9297,128310,0.0650284863124928,0.00471179175434495,604.57
"cat_toys",2019-04-29 03:00:00,164,7520,80250,0.00357070956663906,0.000334579439252336,26.85
"cat_toys",2019-04-29 04:00:00,165,3636,11730,0.143492545944466,0.0444791133844842,521.74
"cat_toys",2019-04-29 05:00:00,166,0,0,NA,NA,NA
"cat_toys",2019-04-29 06:00:00,167,410,0,0.0982425635287415,NA,40.28
"cat_toys",2019-04-29 07:00:00,168,0,0,NA,NA,NA
"cat_toys",2019-04-29 08:00:00,169,285,23130,0.100672784888517,0.00124038045827929,28.69
"cat_toys",2019-04-29 09:00:00,170,0,114560,NA,NA,NA
"cat_toys",2019-04-29 10:00:00,171,417,0,0.0177549859867649,NA,7.4
"cat_toys",2019-04-29 11:00:00,172,1503,12840,0.119889489658676,0.0140334890965732,180.19
"cat_toys",2019-04-29 12:00:00,173,3554,0,0.163841287411245,NA,582.29
"cat_toys",2019-04-29 13:00:00,174,6682,114710,0.227741715904744,0.013266236596635,1521.77
"cat_toys",2019-04-29 14:00:00,175,7318,84000,0.244000082774268,0.0212570238095238,1785.59
"cat_toys",2019-04-29 15:00:00,176,11774,377250,0.211223226356549,0.00659228628230616,2486.94
"cat_toys",2019-04-29 16:00:00,177,13448,325460,0.27260056215838,0.011263841946783,3665.93
"cat_toys",2019-04-29 17:00:00,178,15495,198020,0.230612376451236,0.018045348954651,3573.34
"cat_toys",2019-04-29 18:00:00,179,16820,15670,0.223082044416559,0.239453733248245,3752.24
"cat_toys",2019-04-29 19:00:00,180,15565,89020,0.242093637640633,0.0423297011907437,3768.19
"cat_toys",2019-04-29 20:00:00,181,17695,187270,0.294173981622072,0.027796283441021,5205.41
"cat_toys",2019-04-29 21:00:00,182,17168,29230,0.193809588350746,0.113832364009579,3327.32
"cat_toys",2019-04-29 22:00:00,183,16514,158120,0.181547659900905,0.0189607892739691,2998.08
"cat_toys",2019-04-29 23:00:00,184,17432,45330,0.175472216779655,0.0674791528788882,3058.83
"cat_toys",2019-04-30 00:00:00,185,15639,227800,0.157399230847029,0.0108058384547849,2461.57
"cat_toys",2019-04-30 01:00:00,186,11577,144390,0.157975449342251,0.0126662511254242,1828.88
"cat_toys",2019-04-30 02:00:00,187,4151,20720,0.21110224708797,0.0422919884169884,876.29
"cat_toys",2019-04-30 03:00:00,188,6319,27150,0.0496549990231934,0.0115569060773481,313.77
"cat_toys",2019-04-30 04:00:00,189,1510,0,0.0446819810239802,NA,67.47
"cat_toys",2019-04-30 05:00:00,190,0,0,NA,NA,NA
"cat_toys",2019-04-30 06:00:00,191,0,177200,NA,NA,NA
"cat_toys",2019-04-30 07:00:00,192,0,0,NA,NA,NA
"cat_toys",2019-04-30 08:00:00,193,2070,151260,0.084669907699096,0.0011587333068888,175.27
"cat_toys",2019-04-30 09:00:00,194,0,71330,NA,NA,NA
"cat_toys",2019-04-30 10:00:00,195,2663,0,0.189542411820577,NA,504.75
"cat_toys",2019-04-30 11:00:00,196,6171,46200,0.127816267964593,0.0170725108225108,788.75
"cat_toys",2019-04-30 12:00:00,197,2896,0,0.267836130707213,NA,775.65
"cat_toys",2019-04-30 13:00:00,198,4117,33970,0.176180148697035,0.0213520753606123,725.33
"cat_toys",2019-04-30 14:00:00,199,5929,104150,0.19725662932166,0.0112292846855497,1169.53
"cat_toys",2019-04-30 15:00:00,200,10336,87370,0.228350821518119,0.0270141925145931,2360.23
"cat_toys",2019-04-30 16:00:00,201,12125,128060,0.229495375967045,0.0217291113540528,2782.63
"cat_toys",2019-04-30 17:00:00,202,16979,0,0.253974371333855,NA,4312.23
"cat_toys",2019-04-30 18:00:00,203,15854,218470,0.2129775929131,0.0154554401061931,3376.55
"cat_toys",2019-04-30 19:00:00,204,20968,156320,0.203261279051171,0.0272644575230297,4261.98
"cat_toys",2019-04-30 20:00:00,205,17804,205710,0.275652548112263,0.0238574692528317,4907.72
"cat_toys",2019-04-30 21:00:00,206,16920,67700,0.138104564972281,0.034515952732644,2336.73
"cat_toys",2019-04-30 22:00:00,207,14516,122330,0.210920280267337,0.0250283658955285,3061.72
"cat_toys",2019-04-30 23:00:00,208,14694,39370,0.21088446720049,0.0787081534163068,3098.74
"cat_toys",2019-05-01 00:00:00,209,13601,35530,0.157719481322573,0.0603754573599775,2145.14
"cat_toys",2019-05-01 01:00:00,210,10567,170890,0.0840681782957161,0.00519837322254082,888.35
"cat_toys",2019-05-01 02:00:00,211,5698,210070,0.0390954264152082,0.00106045603846337,222.77
"cat_toys",2019-05-01 03:00:00,212,8980,0,0.13736951658468,NA,1233.58
"cat_toys",2019-05-01 04:00:00,213,1161,0,0.0336039718478786,NA,39.01
"cat_toys",2019-05-01 05:00:00,214,1410,0,0.115693527500023,NA,163.13
"cat_toys",2019-05-01 06:00:00,215,5915,135210,0.100828318759559,0.0044109163523408,596.4
"cat_toys",2019-05-01 07:00:00,216,0,66410,NA,NA,NA
"cat_toys",2019-05-01 08:00:00,217,0,39640,NA,NA,NA
"cat_toys",2019-05-01 09:00:00,218,0,0,NA,NA,NA
"cat_toys",2019-05-01 10:00:00,219,3304,206920,0.00991293741581548,0.000158273728977383,32.75
"cat_toys",2019-05-01 11:00:00,220,2480,135270,0.146903930697924,0.00269328010645376,364.32
"cat_toys",2019-05-01 12:00:00,221,502,0,0.14156825091692,NA,71.07
"cat_toys",2019-05-01 13:00:00,222,3036,113200,0.235182636006935,0.00630750883392226,714.01
"cat_toys",2019-05-01 14:00:00,223,8410,176440,0.186616760885325,0.00889509181591476,1569.45
"cat_toys",2019-05-01 15:00:00,224,9525,269060,0.238744155459994,0.00845179513863079,2274.04
"cat_toys",2019-05-01 16:00:00,225,13355,88480,0.206463603008227,0.0311632007233273,2757.32
"cat_toys",2019-05-01 17:00:00,226,13462,149400,0.146420813853092,0.0131935742971888,1971.12
"cat_toys",2019-05-01 18:00:00,227,19631,34830,0.293376943174902,0.165354005167959,5759.28
"cat_toys",2019-05-01 19:00:00,228,18132,47560,0.179538994309757,0.068448275862069,3255.4
"cat_toys",2019-05-01 20:00:00,229,18184,252330,0.18118507522717,0.0130569888637895,3294.67
"cat_toys",2019-05-01 21:00:00,230,16930,82480,0.214259898080129,0.043979388942774,3627.42
"cat_toys",2019-05-01 22:00:00,231,14046,274150,0.169206098196964,0.00866923217216852,2376.67
"cat_toys",2019-05-01 23:00:00,232,16643,223960,0.244020741921055,0.0181337738881943,4061.24
"cat_toys",2019-05-02 00:00:00,233,13504,221810,0.121024493869105,0.00736806275641315,1634.31
"cat_toys",2019-05-02 01:00:00,234,5734,242630,0.0551734800687396,0.00130387833326464,316.36
"cat_toys",2019-05-02 02:00:00,235,9416,34370,0.0707075993168649,0.0193709630491708,665.78
"cat_toys",2019-05-02 03:00:00,236,5798,103750,0.104973301387488,0.00586640963855422,608.64
"cat_toys",2019-05-02 04:00:00,237,6226,90860,0.0834225003715217,0.00571637684349549,519.39
"cat_toys",2019-05-02 05:00:00,238,120,0,0.0393624063503082,NA,4.72
"cat_toys",2019-05-02 06:00:00,239,93,2500,0.141178533260511,0.005252,13.13
"cat_toys",2019-05-02 07:00:00,240,1778,117600,0.0532347827932784,0.00080484693877551,94.65
"cat_toys",2019-05-02 08:00:00,241,0,0,NA,NA,NA
"cat_toys",2019-05-02 09:00:00,242,0,0,NA,NA,NA
"cat_toys",2019-05-02 10:00:00,243,0,0,NA,NA,NA
"cat_toys",2019-05-02 11:00:00,244,3148,111220,0.0833771874099143,0.00235991728106456,262.47
"cat_toys",2019-05-02 12:00:00,245,1765,97770,0.21445781572773,0.00387153523575739,378.52
"cat_toys",2019-05-02 13:00:00,246,7035,0,0.221217031857137,NA,1556.26
"cat_toys",2019-05-02 14:00:00,247,8076,151510,0.122925379306136,0.00655237278067454,992.75
"cat_toys",2019-05-02 15:00:00,248,9914,36740,0.156386467223752,0.0421997822536745,1550.42
"cat_toys",2019-05-02 16:00:00,249,11087,233790,0.178350132187963,0.00845788955900595,1977.37
"cat_toys",2019-05-02 17:00:00,250,13685,155550,0.193698073889142,0.0170412086145934,2650.76
"cat_toys",2019-05-02 18:00:00,251,15528,152020,0.158095920378566,0.0161485988685699,2454.91
"cat_toys",2019-05-02 19:00:00,252,16178,276830,0.207884517725371,0.0121488278004552,3363.16
"cat_toys",2019-05-02 20:00:00,253,16003,39540,0.2573228719609,0.104146181082448,4117.94
"cat_toys",2019-05-02 21:00:00,254,13761,276450,0.296978439837739,0.0147828540423223,4086.72
"cat_toys",2019-05-02 22:00:00,255,17883,223630,0.255213515717064,0.0204086213835353,4563.98
"cat_toys",2019-05-02 23:00:00,256,16854,0,0.0796243875135456,NA,1341.99
"cat_toys",2019-05-03 00:00:00,257,13781,255190,0.101953385728666,0.00550578000705357,1405.02
"cat_toys",2019-05-03 01:00:00,258,12738,135750,0.173258693639352,0.016257605893186,2206.97
"cat_toys",2019-05-03 02:00:00,259,8329,4100,0.101694830937219,0.206590243902439,847.02
"cat_toys",2019-05-03 03:00:00,260,5947,34810,0.113880784178596,0.0194556162022407,677.25
"cat_toys",2019-05-03 04:00:00,261,3794,13590,0.035989587665194,0.010047093451067,136.54
"cat_toys",2019-05-03 05:00:00,262,2524,234050,0.0305181423803227,0.000329117709891049,77.03
"cat_toys",2019-05-03 06:00:00,263,1576,0,0.0802443403315298,NA,126.47
"cat_toys",2019-05-03 07:00:00,264,0,0,NA,NA,NA
"cat_toys",2019-05-03 08:00:00,265,426,0,0.0699045987818351,NA,29.78
"cat_toys",2019-05-03 09:00:00,266,0,0,NA,NA,NA
"cat_toys",2019-05-03 10:00:00,267,0,1250,NA,NA,NA
"cat_toys",2019-05-03 11:00:00,268,5193,23200,0.143843227659453,0.0321974137931035,746.98
"cat_toys",2019-05-03 12:00:00,269,1981,96480,0.198136063633658,0.00406830431177446,392.51
"cat_toys",2019-05-03 13:00:00,270,5322,0,0.231817173212708,NA,1233.73
"cat_toys",2019-05-03 14:00:00,271,6914,304100,0.269678758121034,0.00613140414337389,1864.56
"cat_toys",2019-05-03 15:00:00,272,9556,113170,0.213563643484402,0.0180331359901034,2040.81
"cat_toys",2019-05-03 16:00:00,273,11891,205330,0.241712330454312,0.0139979545122486,2874.2
"cat_toys",2019-05-03 17:00:00,274,15982,223640,0.306969342784681,0.0219369522446789,4905.98
"cat_toys",2019-05-03 18:00:00,275,15757,105250,0.237972630565002,0.0356268883610451,3749.73
"cat_toys",2019-05-03 19:00:00,276,18060,74340,0.298986602303043,0.072635189669088,5399.7
"cat_toys",2019-05-03 20:00:00,277,14344,93080,0.183035618515681,0.0282064890416846,2625.46
"cat_toys",2019-05-03 21:00:00,278,17222,249090,0.271625433787749,0.0187800794893412,4677.93
"cat_toys",2019-05-03 22:00:00,279,16434,447090,0.121697649634291,0.00447332751794941,1999.98
"cat_toys",2019-05-03 23:00:00,280,14468,97160,0.203610223553998,0.0303193701111569,2945.83
"cat_toys",2019-05-04 00:00:00,281,11288,114080,0.0829461067042403,0.00820739831697055,936.3
"cat_toys",2019-05-04 01:00:00,282,11293,117910,0.0148811987908532,0.00142523958951743,168.05
"cat_toys",2019-05-04 02:00:00,283,9180,0,0.0206185323493411,NA,189.28
"cat_toys",2019-05-04 03:00:00,284,10270,0,0.10530678008211,NA,1081.5
"cat_toys",2019-05-04 04:00:00,285,4682,4410,0.104538459148807,0.110986394557823,489.45
"cat_toys",2019-05-04 05:00:00,286,0,178740,NA,NA,NA
"cat_toys",2019-05-04 06:00:00,287,0,0,NA,NA,NA
"cat_toys",2019-05-04 07:00:00,288,0,0,NA,NA,NA
"cat_toys",2019-05-04 08:00:00,289,0,0,NA,NA,NA
"cat_toys",2019-05-04 09:00:00,290,0,0,NA,NA,NA
"cat_toys",2019-05-04 10:00:00,291,511,0,0.139895854268264,NA,71.49
"cat_toys",2019-05-04 11:00:00,292,1035,0,0.239957500012035,NA,248.36
"cat_toys",2019-05-04 12:00:00,293,0,0,NA,NA,NA
"cat_toys",2019-05-04 13:00:00,294,5763,101140,0.135743417687519,0.00773472414474985,782.29
"cat_toys",2019-05-04 14:00:00,295,7107,0,0.220913052218612,NA,1570.03
"cat_toys",2019-05-04 15:00:00,296,13362,0,0.325049441554102,NA,4343.31
"cat_toys",2019-05-04 16:00:00,297,14407,298110,0.204844792017238,0.00989970145248398,2951.2
"cat_toys",2019-05-04 17:00:00,298,14517,261460,0.323733354040123,0.0179746041459497,4699.64
"cat_toys",2019-05-04 18:00:00,299,13042,68150,0.240199442614661,0.0459674247982392,3132.68
"cat_toys",2019-05-04 19:00:00,300,18698,278990,0.239128920472983,0.0160264884046023,4471.23
"cat_toys",2019-05-04 20:00:00,301,16337,171200,0.298853643460183,0.0285185163551402,4882.37
"cat_toys",2019-05-04 21:00:00,302,20713,117840,0.197387480456108,0.0346952647657841,4088.49
"cat_toys",2019-05-04 22:00:00,303,15036,240910,0.176866575679287,0.0110388526835748,2659.37
"cat_toys",2019-05-04 23:00:00,304,14557,250960,0.229175045525184,0.0132933535224737,3336.1
"cat_toys",2019-05-05 00:00:00,305,14460,161340,0.149306538773698,0.0133814925003099,2158.97
"cat_toys",2019-05-05 01:00:00,306,8762,0,0.146602261015218,NA,1284.53
"cat_toys",2019-05-05 02:00:00,307,8213,48350,0.0643972652022405,0.0109387797311272,528.89
"cat_toys",2019-05-05 03:00:00,308,4232,0,0.107040854630251,NA,453
"cat_toys",2019-05-05 04:00:00,309,3783,0,0.0531690357656218,NA,201.14
"cat_toys",2019-05-05 05:00:00,310,2297,7400,0.0445646476041289,0.0138324324324324,102.36
"cat_toys",2019-05-05 06:00:00,311,0,130930,NA,NA,NA
"cat_toys",2019-05-05 07:00:00,312,393,0,0.0858169707949335,NA,33.73
"cat_toys",2019-05-05 08:00:00,313,2258,0,0.00725544567543084,NA,16.38
"cat_toys",2019-05-05 09:00:00,314,1544,19370,0.150859442697991,0.0120252968508002,232.93
"cat_toys",2019-05-05 10:00:00,315,0,0,NA,NA,NA
"cat_toys",2019-05-05 11:00:00,316,1439,8000,0.128424976347283,0.0231,184.8
"cat_toys",2019-05-05 12:00:00,317,2406,0,0.0772941592383042,NA,185.97
"cat_toys",2019-05-05 13:00:00,318,4020,97680,0.218800320961791,0.00900470925470926,879.58
"cat_toys",2019-05-05 14:00:00,319,8298,0,0.182046712454437,NA,1510.62
"cat_toys",2019-05-05 15:00:00,320,11731,136360,0.154807067402547,0.0133179818128483,1816.04
"cat_toys",2019-05-05 16:00:00,321,10949,234450,0.224826515694433,0.0104995947963318,2461.63
"cat_toys",2019-05-05 17:00:00,322,18144,95980,0.365729799659151,0.0691373202750573,6635.8
"cat_toys",2019-05-05 18:00:00,323,13073,40430,0.30720469831154,0.0993344051446945,4016.09
"cat_toys",2019-05-05 19:00:00,324,16960,224400,0.264043766948105,0.01995623885918,4478.18
"cat_toys",2019-05-05 20:00:00,325,13439,186820,0.192416415156038,0.0138415587196232,2585.88
"cat_toys",2019-05-05 21:00:00,326,19975,213540,0.143431774555797,0.0134169242296525,2865.05
"cat_toys",2019-05-05 22:00:00,327,17871,94290,0.0957614418345287,0.0181498568246898,1711.35
"cat_toys",2019-05-05 23:00:00,328,11593,119270,0.0853268019384526,0.00829370336211956,989.19
"cat_toys",2019-05-06 00:00:00,329,13474,0,0.176603943716017,NA,2379.56
"cat_toys",2019-05-06 01:00:00,330,8917,0,0.166978101598574,NA,1488.94
"cat_toys",2019-05-06 02:00:00,331,10134,0,0.0336077134127558,NA,340.58
"cat_toys",2019-05-06 03:00:00,332,4586,111130,0.0535722587942265,0.00221074417349051,245.68
"cat_toys",2019-05-06 04:00:00,333,5965,0,0.0736242986312362,NA,439.17
"cat_toys",2019-05-06 05:00:00,334,2640,0,0.0682725279294769,NA,180.24
"cat_toys",2019-05-06 06:00:00,335,330,160900,0.0548086769176573,0.000112430080795525,18.09
"cat_toys",2019-05-06 07:00:00,336,0,0,NA,NA,NA
"cat_toys",2019-05-06 08:00:00,337,0,9740,NA,NA,NA
"cat_toys",2019-05-06 09:00:00,338,0,0,NA,NA,NA
"cat_toys",2019-05-06 10:00:00,339,0,112410,NA,NA,NA
"cat_toys",2019-05-06 11:00:00,340,0,0,NA,NA,NA
"cat_toys",2019-05-06 12:00:00,341,4555,0,0.144896452790885,NA,660
"cat_toys",2019-05-06 13:00:00,342,122,58080,0.154295502429142,0.000324035812672176,18.82
"cat_toys",2019-05-06 14:00:00,343,4629,65800,0.0979646076409321,0.00689179331306991,453.48
"cat_toys",2019-05-06 15:00:00,344,9493,142630,0.243601991096698,0.0162133492252682,2312.51
"cat_toys",2019-05-06 16:00:00,345,12837,179970,0.233417569872659,0.0166493304439629,2996.38
"cat_toys",2019-05-06 17:00:00,346,11736,72190,0.231754996858802,0.0376766865216789,2719.88
"cat_toys",2019-05-06 18:00:00,347,15497,0,0.238050460293672,NA,3689.07
"cat_toys",2019-05-06 19:00:00,348,14627,20160,0.242529490857488,0.17596626984127,3547.48
"cat_toys",2019-05-06 20:00:00,349,15717,95690,0.232285868971335,0.0381527850350089,3650.84
"cat_toys",2019-05-06 21:00:00,350,14469,201910,0.225690134041974,0.0161730969243722,3265.51
"cat_toys",2019-05-06 22:00:00,351,16694,133700,0.258534562063979,0.0322810770381451,4315.98
"cat_toys",2019-05-06 23:00:00,352,19712,266400,0.10679480651208,0.00790217717717718,2105.14
"cat_toys",2019-05-07 00:00:00,353,10780,231990,0.159565480012906,0.00741462994094573,1720.12
"cat_toys",2019-05-07 01:00:00,354,11204,22760,0.129782165294427,0.0638875219683656,1454.08
"cat_toys",2019-05-07 02:00:00,355,7204,35080,0.179432118419719,0.0368480615735462,1292.63
"cat_toys",2019-05-07 03:00:00,356,6858,237780,0.105255845205732,0.00303574732946421,721.84
"cat_toys",2019-05-07 04:00:00,357,6814,134450,0.105355341435549,0.00533945704722945,717.89
"cat_toys",2019-05-07 05:00:00,358,2679,113830,0.0587392221844542,0.00138241236932267,157.36
"cat_toys",2019-05-07 06:00:00,359,0,139510,NA,NA,NA
"cat_toys",2019-05-07 07:00:00,360,0,20820,NA,NA,NA
"cat_toys",2019-05-07 08:00:00,361,0,0,NA,NA,NA
"cat_toys",2019-05-07 09:00:00,362,0,0,NA,NA,NA
"cat_toys",2019-05-07 10:00:00,363,1850,0,0.0594566871962327,NA,109.99
"cat_toys",2019-05-07 11:00:00,364,63,26820,0.228632952851084,0.000536912751677852,14.4
"cat_toys",2019-05-07 12:00:00,365,6035,70960,0.193971895878292,0.0164968996617813,1170.62
"cat_toys",2019-05-07 13:00:00,366,7108,23220,0.204890309442659,0.0627200689061154,1456.36
"cat_toys",2019-05-07 14:00:00,367,12855,67620,0.202254461539559,0.0384498669032831,2599.98
"cat_toys",2019-05-07 15:00:00,368,8619,160350,0.189911812471418,0.0102079825381977,1636.85
"cat_toys",2019-05-07 16:00:00,369,12830,30060,0.218275914279704,0.0931630073186959,2800.48
"cat_toys",2019-05-07 17:00:00,370,12691,118800,0.286402893504982,0.0305954545454545,3634.74
"cat_toys",2019-05-07 18:00:00,371,15060,169770,0.257892254744312,0.022877186782117,3883.86
"cat_toys",2019-05-07 19:00:00,372,18115,220080,0.206388082934941,0.0169880043620502,3738.72
"cat_toys",2019-05-07 20:00:00,373,14436,78560,0.175657063501499,0.0322783859470468,2535.79
"cat_toys",2019-05-07 21:00:00,374,15339,48250,0.353694116754348,0.112441658031088,5425.31
"cat_toys",2019-05-07 22:00:00,375,19038,166670,0.209103634245917,0.023884982300354,3980.91
"cat_toys",2019-05-07 23:00:00,376,15556,48810,0.226672564202937,0.0722417537389879,3526.12
"cat_toys",2019-05-08 00:00:00,377,15136,90850,0.0556522928029623,0.00927187671986791,842.35
"cat_toys",2019-05-08 01:00:00,378,9801,184640,0.157202696895471,0.00834456239168111,1540.74
"cat_toys",2019-05-08 02:00:00,379,7827,339120,0.225652920221949,0.00520815640481246,1766.19
"cat_toys",2019-05-08 03:00:00,380,9889,0,0.126221093834585,NA,1248.2
"cat_toys",2019-05-08 04:00:00,381,3462,18810,0.0373654848981349,0.00687719298245614,129.36
"cat_toys",2019-05-08 05:00:00,382,2310,124780,0.101432757996996,0.00187778490142651,234.31
"cat_toys",2019-05-08 06:00:00,383,2176,107500,0.0723341651831107,0.00146418604651163,157.4
"cat_toys",2019-05-08 07:00:00,384,0,0,NA,NA,NA
"cat_toys",2019-05-08 08:00:00,385,0,166360,NA,NA,NA
"cat_toys",2019-05-08 09:00:00,386,0,0,NA,NA,NA
"cat_toys",2019-05-08 10:00:00,387,0,55830,NA,NA,NA
"cat_toys",2019-05-08 11:00:00,388,3481,54410,0.15282647486469,0.00977743061937144,531.99
"cat_toys",2019-05-08 12:00:00,389,4548,46050,0.215650265644006,0.0212981541802389,980.78
"cat_toys",2019-05-08 13:00:00,390,5923,50050,0.22109349663973,0.0261646353646354,1309.54
"cat_toys",2019-05-08 14:00:00,391,7592,0,0.101555239821162,NA,771.01
"cat_toys",2019-05-08 15:00:00,392,11784,154970,0.294445127153844,0.0223897528553914,3469.74
